Host tax id	Host name	Host refseq id
1281166	Escherichia coli KOEGE 68 (182a)	
1281166	Escherichia coli KOEGE 68 (182a)	
1281166	Escherichia coli KOEGE 68 (182a)	
1281166	Escherichia coli KOEGE 68 (182a)	
1281166	Escherichia coli KOEGE 68 (182a)	
1281166	Escherichia coli KOEGE 68 (182a)	
1281166	Escherichia coli KOEGE 68 (182a)	
1281167	Escherichia coli KOEGE 70 (185a)	
1281167	Escherichia coli KOEGE 70 (185a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1281170	Escherichia coli KOEGE 77 (202a)	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1169315	Escherichia coli KTE1	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182700	Escherichia coli KTE101	
1182701	Escherichia coli KTE102	
1182701	Escherichia coli KTE102	
1182701	Escherichia coli KTE102	
1182701	Escherichia coli KTE102	
1182701	Escherichia coli KTE102	
1182703	Escherichia coli KTE107	
1182703	Escherichia coli KTE107	
1182703	Escherichia coli KTE107	
1182703	Escherichia coli KTE107	
1182703	Escherichia coli KTE107	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169376	Escherichia coli KTE112	
1169377	Escherichia coli KTE113	
1169377	Escherichia coli KTE113	
1169321	Escherichia coli KTE114	
1182708	Escherichia coli KTE116	
1182708	Escherichia coli KTE116	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182709	Escherichia coli KTE118	
1182710	Escherichia coli KTE119	
1182710	Escherichia coli KTE119	
1182710	Escherichia coli KTE119	
1182710	Escherichia coli KTE119	
1182710	Escherichia coli KTE119	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169332	Escherichia coli KTE12	
1169379	Escherichia coli KTE120	
1169379	Escherichia coli KTE120	
1182711	Escherichia coli KTE121	
1182711	Escherichia coli KTE121	
1182711	Escherichia coli KTE121	
1182711	Escherichia coli KTE121	
1182711	Escherichia coli KTE121	
1182711	Escherichia coli KTE121	
1182711	Escherichia coli KTE121	
1169380	Escherichia coli KTE122	
1169380	Escherichia coli KTE122	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1182712	Escherichia coli KTE123	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1169382	Escherichia coli KTE125	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1182713	Escherichia coli KTE126	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169384	Escherichia coli KTE129	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1169318	Escherichia coli KTE13	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182715	Escherichia coli KTE130	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1182716	Escherichia coli KTE132	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169387	Escherichia coli KTE137	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1169333	Escherichia coli KTE14	
1182720	Escherichia coli KTE140	
1182720	Escherichia coli KTE140	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182722	Escherichia coli KTE142	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1182723	Escherichia coli KTE143	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169391	Escherichia coli KTE148	
1169392	Escherichia coli KTE150	
1169392	Escherichia coli KTE150	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1169394	Escherichia coli KTE157	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182733	Escherichia coli KTE161	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1182734	Escherichia coli KTE162	
1169396	Escherichia coli KTE163	
1169399	Escherichia coli KTE168	
1169399	Escherichia coli KTE168	
1182736	Escherichia coli KTE169	
1182736	Escherichia coli KTE169	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182737	Escherichia coli KTE170	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1182738	Escherichia coli KTE171	
1279005	Escherichia coli KTE172	
1279005	Escherichia coli KTE172	
1279005	Escherichia coli KTE172	
1279005	Escherichia coli KTE172	
1279005	Escherichia coli KTE172	
1279005	Escherichia coli KTE172	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169401	Escherichia coli KTE176	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169402	Escherichia coli KTE177	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169403	Escherichia coli KTE179	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1169404	Escherichia coli KTE180	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181727	Escherichia coli KTE181	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181728	Escherichia coli KTE182	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181732	Escherichia coli KTE186	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181734	Escherichia coli KTE188	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181739	Escherichia coli KTE193	
1181740	Escherichia coli KTE194	
1181740	Escherichia coli KTE194	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181742	Escherichia coli KTE196	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181744	Escherichia coli KTE198	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1181745	Escherichia coli KTE199	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169324	Escherichia coli KTE2	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1169339	Escherichia coli KTE20	
1181746	Escherichia coli KTE200	
1181746	Escherichia coli KTE200	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181747	Escherichia coli KTE201	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181748	Escherichia coli KTE202	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181751	Escherichia coli KTE205	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1181755	Escherichia coli KTE209	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1169340	Escherichia coli KTE21	
1181759	Escherichia coli KTE213	
1181759	Escherichia coli KTE213	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181760	Escherichia coli KTE214	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181762	Escherichia coli KTE216	
1181763	Escherichia coli KTE217	
1181763	Escherichia coli KTE217	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1181765	Escherichia coli KTE219	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1169341	Escherichia coli KTE22	
1181767	Escherichia coli KTE221	
1181770	Escherichia coli KTE224	
1181770	Escherichia coli KTE224	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181771	Escherichia coli KTE225	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181773	Escherichia coli KTE227	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181774	Escherichia coli KTE228	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1181775	Escherichia coli KTE229	
1169342	Escherichia coli KTE23	
1169342	Escherichia coli KTE23	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1181776	Escherichia coli KTE230	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1169323	Escherichia coli KTE231	
1181778	Escherichia coli KTE234	
1181778	Escherichia coli KTE234	
1181778	Escherichia coli KTE234	
1181778	Escherichia coli KTE234	
1181779	Escherichia coli KTE235	
1181779	Escherichia coli KTE235	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181780	Escherichia coli KTE236	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1181781	Escherichia coli KTE237	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1169343	Escherichia coli KTE24	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1181782	Escherichia coli KTE240	
1169344	Escherichia coli KTE25	
1169344	Escherichia coli KTE25	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169346	Escherichia coli KTE27	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169348	Escherichia coli KTE29	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169316	Escherichia coli KTE3	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169352	Escherichia coli KTE34	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169320	Escherichia coli KTE35	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169353	Escherichia coli KTE36	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169354	Escherichia coli KTE37	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169355	Escherichia coli KTE38	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169356	Escherichia coli KTE39	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169325	Escherichia coli KTE4	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169361	Escherichia coli KTE44	
1169362	Escherichia coli KTE45	
1169362	Escherichia coli KTE45	
1182653	Escherichia coli KTE46	
1182653	Escherichia coli KTE46	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182654	Escherichia coli KTE47	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182655	Escherichia coli KTE48	
1182656	Escherichia coli KTE49	
1182656	Escherichia coli KTE49	
1182656	Escherichia coli KTE49	
1182656	Escherichia coli KTE49	
1182656	Escherichia coli KTE49	
1182656	Escherichia coli KTE49	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1169326	Escherichia coli KTE5	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182657	Escherichia coli KTE50	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182658	Escherichia coli KTE51	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182660	Escherichia coli KTE53	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182662	Escherichia coli KTE55	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182664	Escherichia coli KTE57	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182665	Escherichia coli KTE58	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1182666	Escherichia coli KTE59	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1169327	Escherichia coli KTE6	
1182667	Escherichia coli KTE60	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182669	Escherichia coli KTE62	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182670	Escherichia coli KTE63	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182672	Escherichia coli KTE65	
1182673	Escherichia coli KTE66	
1182673	Escherichia coli KTE66	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182675	Escherichia coli KTE68	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1182676	Escherichia coli KTE69	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1169317	Escherichia coli KTE7	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182677	Escherichia coli KTE70	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182678	Escherichia coli KTE71	
1182679	Escherichia coli KTE72	
1182679	Escherichia coli KTE72	
1182679	Escherichia coli KTE72	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182681	Escherichia coli KTE74	
1182682	Escherichia coli KTE75	
